Name,StopId,StreetNumber,StreetName,SuburbId,StateId,CountryId,PostCode,EntranceType,Latitude,Longitude,ExitNumber
George,385,6,Florence Street,5819,5,2,2077,Stairs,-33.703569,151.098831,NULL
Station,387,240-242,Pacific Highway,5819,5,2,2077,Path,-33.703479,151.098091,NULL
Duntroon,389,116,Duntroon Street,5900,5,2,2193,Path,-33.910189,151.132541,NULL
Forest,394,249,Forest Road,5903,5,2,2220,Escalators,-33.966517,151.101902,NULL
Forest,393,249,Forest Road,5903,5,2,2220,Ramp,-33.966517,151.101902,NULL
Forest,390,231,Forest Road,5903,5,2,2220,Stairs,-33.967034,151.102847,NULL
Ormonde,392,30,Ormonde Parade,5903,5,2,2220,Lift,-33.967632,151.102288,NULL
Ormonde,391,NULL,Ormonde Parade,5903,5,2,2220,Stairs,-33.967684,151.102359,NULL
Roberts,12,7,Roberts Lane,5903,5,2,2220,Ramp,-33.969537,151.114694,NULL
Roberts,13,7,Roberts Lane,5903,5,2,2220,Stairs,-33.969490,151.114566,NULL
Stanley,398,NULL,NULL,5950,5,2,2565,Ramp,-33.997421,150.864313,NULL
Ingleburn,397,3,Ingleburn Road,5950,5,2,2565,Stairs,-33.997889,150.864377,NULL
Ingleburn,395,1890,Ingleburn Road,5950,5,2,2565,Stairs,-33.997438,150.864875,NULL
Ingleburn,396,2,Oxford Road,5950,5,2,2565,Ramp,-33.997602,150.864618,NULL
Stanley,399,45,Stanley Road,5950,5,2,2565,Stairs,-33.997576,150.864010,NULL
Beaumont,354,6,Beaumont Street,6018,5,2,2296,Stairs,-32.918025,151.748511,NULL
Railway,403,NULL,NULL,6068,5,2,2226,Ramp,-34.016091,151.064840,NULL
Mitchell,405,3A,Jannali Avenue,6068,5,2,2226,Ramp,-34.015994,151.064370,NULL
Railway,404,63,Railway Crescent,6068,5,2,2226,Path,-34.015883,151.064756,NULL
Bathurst,413,75,Bathurst Road,6354,5,2,2780,Lift,-33.712282,150.311982,NULL
Bathurst,412,77,Bathurst Road,6354,5,2,2780,Ramp,-33.712276,150.312138,NULL
Bathurst,414,287,Bathurst Road,6354,5,2,2780,Stairs,-33.712252,150.311784,NULL
Goldsmith,411,273,Great Western Highway,6354,5,2,2780,Ramp,-33.711948,150.312168,NULL
West Dapto,415,3,West Dapto Road,6402,5,2,2526,Ramp,-34.470126,150.817796,NULL
Railway,416,35,Bong Bong Street,6484,5,2,2533,Path,-34.672599,150.854366,NULL
Culworth,418,18,Culworth Avenue,6515,5,2,2071,Stairs,-33.765852,151.161797,NULL
Werona,417,23A,Werona Avenue,6515,5,2,2071,Stairs,-33.765694,151.162099,NULL
Kingsgrove,424,1,Commercial Road,6578,5,2,2208,Stairs,-33.940457,151.100856,NULL
Kingsgrove,422,1,Commercial Road,6578,5,2,2208,Stairs,-33.940375,151.101084,NULL
Kingsgrove,423,231,Kingsgrove Road,6578,5,2,2208,Lift,-33.940480,151.100874,NULL
Great Western,426,NULL,NULL,6592,5,2,2747,Lift,-33.758426,150.720233,NULL
Richmond,425,NULL,NULL,6592,5,2,2747,Ramp,-33.758233,150.720239,NULL
Great Western,428,NULL,NULL,6592,5,2,2747,Stairs,-33.758367,150.720071,NULL
Richmond,427,NULL,NULL,6592,5,2,2747,Stairs,-33.758233,150.720116,NULL
Oak,429,166,Oak Road,6616,5,2,2232,Path,-34.034911,151.071020,NULL
Regent,431,1,Railway Parade,6644,5,2,2217,Lift,-33.962746,151.132687,NULL
Station,433,7,Railway Parade,6644,5,2,2217,Lift,-33.962643,151.132191,NULL
Regent,430,11,Railway Parade,6644,5,2,2217,Stairs,-33.962796,151.132691,NULL
Station,432,7,Railway Parade,6644,5,2,2217,Stairs,-33.962605,151.132201,NULL
Station,435,12,Station Street,6644,5,2,2217,Ramp,-33.962795,151.132102,NULL
Station,434,14,Station Street,6644,5,2,2217,Stairs,-33.962688,151.132145,NULL
Glenrock,436,38,Brisbane Water Drive,6670,5,2,2256,Stairs,-33.466133,151.318476,NULL
Glenrock,437,138,Glenrock Parade,6670,5,2,2256,Stairs,-33.466144,151.318369,NULL
Kotara,439,7-9,Kotara Place,6731,5,2,2289,Ramp,-32.941369,151.697463,NULL
Park,438,202,Park Avenue,6731,5,2,2289,Stairs,-32.941769,151.698059,NULL
Railway,441,44,Railway Parade,6954,5,2,2195,Lift,-33.919880,151.076251,NULL
Railway,442,44,Railway Parade,6954,5,2,2195,Stairs,-33.919759,151.076133,NULL
The Boulevarde,440,60A,The Boulevarde,6954,5,2,2195,Lift,-33.920101,151.076370,NULL
Explorers,443,215,Explorers Road,7018,5,2,2773,Ramp,-33.773278,150.642635,NULL
Explorers,444,215,Explorers Road,7018,5,2,2773,Stairs,-33.773559,150.642610,NULL
Great Western,448,289,A32,7066,5,2,2783,Ramp,-33.719435,150.429499,NULL
Honour,445,7,Honour Avenue,7066,5,2,2783,Ramp,-33.719507,150.430417,NULL
Great Western,446,1,Honour Avenue,7066,5,2,2783,Ramp,-33.719142,150.430060,NULL
Lotus,447,6,Loftus Street,7066,5,2,2783,Ramp,-33.718972,150.429606,NULL
Darley,362,2,Darley Road,7096,5,2,2040,Path,-33.879582,151.147550,NULL
Darley,363,26,Darley Road,7096,5,2,2040,Path,-33.879500,151.147106,NULL
Rickard,455,187,Rickard Road,7122,5,2,2179,Lift,-33.954515,150.808246,NULL
Rickard,454,199,Rickard Road,7122,5,2,2179,Stairs,-33.954439,150.808266,NULL
O'Sullivan,456,2,O'Sullivan Road,7135,5,2,2560,Lift,-34.050674,150.830805,NULL
O'Sullivan,462,4,O'Sullivan Road,7135,5,2,2560,Ramp,-34.051029,150.830433,NULL
Old Leumeah,458,4,O'Sullivan Road,7135,5,2,2560,Ramp,-34.050801,150.830725,NULL
O'Sullivan,460,2,O'Sullivan Road,7135,5,2,2560,Stairs,-34.050895,150.830574,NULL
Old Leumeah,459,2,O'Sullivan Road,7135,5,2,2560,Stairs,-34.050813,150.830702,NULL
Plough Inn,461,NULL,Plough Inn Road,7135,5,2,2560,Lift,-34.050482,150.830560,NULL
Plough Inn,457,NULL,Plough Inn Road,7135,5,2,2560,Path,-34.050312,150.830767,NULL
Railway,463,133,Leura Mall,7136,5,2,2780,Stairs,-33.712120,150.331128,NULL
Hudson,466,2,McGill Street,7141,5,2,2049,Path,-33.893850,151.143462,NULL
Railway,465,2,Victoria Street,7141,5,2,2049,Stairs,-33.893635,151.147544,NULL
Thomas,464,4,Victoria Street,7141,5,2,2049,Stairs,-33.893109,151.147598,NULL
Church,469,29,Church Street,7152,5,2,2141,Lift,-33.863460,151.044792,NULL
Church,468,31A,Church Street,7152,5,2,2141,Path,-33.863531,151.045064,NULL
Church,472,NULL,Church Street,7152,5,2,2141,Stairs,-33.863380,151.044554,NULL
Railway,471,NULL,Railway Parade,7152,5,2,2141,Lift,-33.863867,151.044606,NULL
Railway,470,NULL,Railway Parade,7152,5,2,2141,Stairs,-33.863869,151.044644,NULL
Railway,473,64,Railway Street,7152,5,2,2141,Stairs,-33.863756,151.044279,NULL
Catherine,474,383,A4,7171,5,2,2040,Ramp,-33.874195,151.164823,NULL
Catherine,475,383,A4,7171,5,2,2040,Stairs,-33.874115,151.164768,NULL
City West Link,451,71,Hubert Street,7171,5,2,2040,Path,-33.874998,151.153580,NULL
James,449,130,James Street,7171,5,2,2040,Lift,-33.874980,151.155035,NULL
James,450,130,James Street,7171,5,2,2040,Stairs,-33.874994,151.155017,NULL
Burke,477,NULL,NULL,7189,5,2,2778,Stairs,-33.714744,150.504366,NULL
Great Western,476,807,Great Western Highway,7189,5,2,2778,Path,-33.715330,150.505321,NULL
Lindfield,482,NULL,NULL,7196,5,2,2070,Stairs,-33.775087,151.169230,NULL
Pacific,484,331,A1,7196,5,2,2070,Stairs,-33.775702,151.169076,NULL
Lindfield,480,9,Lindfield Avenue,7196,5,2,2070,Ramp,-33.775267,151.169370,NULL
Lindfield,478,1,Lindfield Avenue,7196,5,2,2070,Stairs,-33.775654,151.169509,NULL
Lindfield,479,9,Lindfield Avenue,7196,5,2,2070,Stairs,-33.775288,151.169385,NULL
Pacific,483,1-5,Tryon Place,7196,5,2,2070,Ramp,-33.775738,151.169107,NULL
Pacific,481,1-5,Tryon Place,7196,5,2,2070,Stairs,-33.775954,151.169300,NULL
Railway,488,5,Awaba Street,7212,5,2,2250,Path,-33.382059,151.370071,NULL
Railway,487,5,Awaba Street,7212,5,2,2250,Stairs,-33.382071,151.370084,NULL
Pacific,486,58,Railway Crescent,7212,5,2,2250,Path,-33.382192,151.370165,NULL
Pacific,485,58,Railway Crescent,7212,5,2,2250,Stairs,-33.382184,151.370179,NULL
Main,489,114,Main Street,7219,5,2,2790,Path,-33.480925,150.156929,NULL
Railway,490,57,Railway Parade,7219,5,2,2790,Path,-33.480516,150.156706,NULL
Biggs,492,256,Bigge Street,7244,5,2,2170,Lift,-33.924384,150.926997,NULL
Moore,491,140,Bigge Street,7244,5,2,2170,Path,-33.923146,150.927698,NULL
Biggs,493,256,Bigge Street,7244,5,2,2170,Stairs,-33.924304,150.926937,NULL
Station,495,NULL,NULL,7265,5,2,2321,Ramp,-32.720394,151.450481,NULL
Station,494,238,Station Lane,7265,5,2,2321,Ramp,-32.720483,151.450531,NULL
Pitt,496,NULL,NULL,7279,5,2,2232,Ramp,-34.044999,151.051388,NULL
Loftus,497,113,Loftus Lane,7279,5,2,2232,Ramp,-34.045454,151.051209,NULL
Railway,505,276,Railway Parade,7491,5,2,2564,Ramp,-33.984966,150.878937,NULL
Railway,504,278,Railway Parade,7491,5,2,2564,Stairs,-33.984842,150.879078,NULL
Lane Cove,507,NULL,NULL,7496,5,2,2113,Escalators,-33.785368,151.128445,NULL
Herring,512,NULL,NULL,7496,5,2,2109,Escalators,-33.777211,151.118104,NULL
Lane Cove,506,NULL,NULL,7496,5,2,2113,Lift,-33.785444,151.128497,NULL
Herring,510,NULL,NULL,7496,5,2,2113,Lift,-33.777435,151.118471,NULL
Herring,513,NULL,NULL,7496,5,2,2109,Lift,-33.777168,151.118093,NULL
Herring,511,175,Herring Road,7496,5,2,2113,Escalators,-33.777416,151.118413,NULL
High,374,NULL,NULL,7542,5,2,2320,Stairs,-32.741327,151.564424,NULL
Johnson,844,22,Johnson Street,7542,5,2,2320,Ramp,-32.723231,151.539895,NULL
Johnson,845,22,Johnson Street,7542,5,2,2320,Stairs,-32.723378,151.539885,NULL
Station,514,NULL,Station Street,7542,5,2,2320,Path,-32.737747,151.552236,NULL
Railway,518,62,Railway Road,7661,5,2,2148,Lift,-33.746022,150.900042,NULL
Harvey,516,64,Railway Road,7661,5,2,2148,Lift,-33.746017,150.900309,NULL
Railway,517,62,Railway Road,7661,5,2,2148,Stairs,-33.746230,150.900047,NULL
Harvey,515,62,Railway Road,7661,5,2,2148,Stairs,-33.746220,150.900311,NULL
Wardell,388,2,Dudley Street,7737,5,2,2204,Stairs,-33.911058,151.141146,NULL
Richardson,854,NULL,Richardsons Crescent,7737,5,2,2204,Stairs,-33.923896,151.156397,NULL
Illawarra,523,2,Station Street,7737,5,2,2204,Lift,-33.913835,151.153151,NULL
Illawarra,522,10,Station Street,7737,5,2,2204,Lift,-33.913781,151.153181,NULL
Station,520,12,Station Street,7737,5,2,2204,Path,-33.913975,151.153316,NULL
Illawarra,524,2,Station Street,7737,5,2,2204,Stairs,-33.913863,151.153138,NULL
Illawarra,521,10,Station Street,7737,5,2,2204,Stairs,-33.913757,151.153224,NULL
Richardson,853,NULL,Unnamed Road,7737,5,2,2204,Stairs,-33.923580,151.156471,NULL
Grace,531,2,Cory Street,7751,5,2,2420,Ramp,-32.558481,151.618412,NULL
Railway,533,1,Wollondilly Street,7754,5,2,2579,Path,-34.709599,150.005669,NULL
Wollondilly,532,1,Wollondilly Street,7754,5,2,2579,Path,-34.709501,150.005677,NULL
Keith Smith,244,NULL,NULL,7769,5,2,2020,Escalators,-33.934003,151.180113,NULL
Keith Smith,245,NULL,NULL,7769,5,2,2020,Lift,-33.933986,151.180049,NULL
Keith Smith,243,NULL,NULL,7769,5,2,2020,Stairs,-33.934008,151.180141,NULL
Departure,400,1072,Airport Drive,7769,5,2,2020,Escalators,-33.935181,151.166541,NULL
Departure,401,1072,Airport Drive,7769,5,2,2020,Lift,-33.935207,151.166470,NULL
Departure,402,1072,Airport Drive,7769,5,2,2020,Lift,-33.935198,151.166446,NULL
Bourke,536,7,Bourke Street,7769,5,2,2020,Lift,-33.923363,151.187339,NULL
Bourke,535,32,John Street,7769,5,2,2020,Escalators,-33.923158,151.187362,NULL
Bourke,534,32,John Street,7769,5,2,2020,Stairs,-33.923159,151.187392,NULL
Keith Smith,242,NULL,Keith Smith Avenue,7769,5,2,2020,Lift,-33.933569,151.180568,NULL
Keith Smith,241,NULL,Keith Smith Avenue,7769,5,2,2020,Stairs,-33.933626,151.180573,NULL
Platt,905,2,Railway Terrace,7797,5,2,2304,Stairs,-32.902354,151.731023,NULL
Bank,539,NULL,Bank Street,7848,5,2,2114,Lift,-33.815627,151.089939,NULL
Bank,540,27,Bank Street,7848,5,2,2114,Ramp,-33.815555,151.089916,NULL
Constitution,537,64,Constitution Road,7848,5,2,2114,Lift,-33.815669,151.090224,NULL
Constitution,538,64,Constitution Road,7848,5,2,2114,Stairs,-33.815795,151.090208,NULL
Great Western,541,50,A32,7862,5,2,2780,Ramp,-33.674654,150.281141,NULL
Great Western,542,1,Atlingworth Parade,7862,5,2,2780,Stairs,-33.672953,150.280391,NULL
Stevens,544,NULL,Stevens Road,7907,5,2,2568,Path,-34.125855,150.744066,NULL
Stevens,543,NULL,Stevens Road,7907,5,2,2568,Ramp,-34.125394,150.744180,NULL
Racecourse,546,72,Racecourse Avenue,7908,5,2,2563,Ramp,-34.103385,150.744950,NULL
Racecourse,545,72,Racecourse Avenue,7908,5,2,2563,Ramp,-34.103381,150.745079,NULL
Railway,550,91,Merrylands Road,7974,5,2,2160,Lift,-33.836906,150.992375,NULL
Railway,551,126,Merrylands Road,7974,5,2,2160,Ramp,-33.836948,150.992327,NULL
Terminal,556,135,Merrylands Road,7974,5,2,2160,Ramp,-33.836851,150.992015,NULL
Railway,547,91,Merrylands Road,7974,5,2,2160,Ramp,-33.836695,150.992669,NULL
Railway,555,126,Merrylands Road,7974,5,2,2160,Stairs,-33.837154,150.992075,NULL
Terminal,557,134,Merrylands Road,7974,5,2,2160,Stairs,-33.837050,150.991837,NULL
Railway,549,91,Merrylands Road,7974,5,2,2160,Stairs,-33.836805,150.992561,NULL
Terminal,554,137,Merrylands Road,7974,5,2,2160,Stairs,-33.836715,150.992163,NULL
Terminal,552,137,Merrylands Road,7974,5,2,2160,Stairs,-33.836582,150.992281,NULL
Terminal,553,116,Railway Terrace,7974,5,2,2160,Lift,-33.836790,150.992228,NULL
Terminal,548,1,Terminal Place,7974,5,2,2160,Ramp,-33.836314,150.992666,NULL
McCubbin,559,8,McCubbin Close,7986,5,2,2323,Lift,-32.765360,151.618132,NULL
McCubbin,558,8,McCubbin Close,7986,5,2,2323,Stairs,-32.765478,151.618292,NULL
Alfred,561,NULL,NULL,8104,5,2,2061,Path,-33.845946,151.211719,NULL
Ennis,560,10,Ennis Road,8104,5,2,2061,Ramp,-33.845795,151.212403,NULL
Tocal,562,392,Tocal Road,8118,5,2,2320,Ramp,-32.668350,151.584553,NULL
North,563,8,North Street,8143,5,2,2533,Ramp,-34.626330,150.853009,NULL
Minto,565,4,Minto Road,8152,5,2,2566,Lift,-34.027644,150.842564,NULL
Minto,566,2,Minto Road,8152,5,2,2566,Ramp,-34.027769,150.842550,NULL
Minto,564,2,Minto Road,8152,5,2,2566,Stairs,-34.027504,150.842600,NULL
Somerset,568,9,Wiltshire Street,8152,5,2,2566,Lift,-34.027466,150.842237,NULL
Somerset,569,11,Wiltshire Street,8152,5,2,2566,Ramp,-34.027693,150.842231,NULL
Somerset,567,9,Wiltshire Street,8152,5,2,2566,Stairs,-34.027220,150.842327,NULL
Kiora,571,92,Kiora Road,8161,5,2,2228,Ramp,-34.036075,151.101970,NULL
Kiora,570,92,Kiora Road,8161,5,2,2228,Stairs,-34.036075,151.101970,NULL
Railway,572,38,Railway Parade,8193,5,2,2575,Stairs,-34.452638,150.448385,NULL
Regent,573,1,Station Street,8193,5,2,2575,Stairs,-34.452403,150.448362,NULL
Dora,579,83,B53,8438,5,2,2264,Ramp,-33.108950,151.487884,NULL
Macquarie,574,108,Macquarie Street,8438,5,2,2264,Lift,-33.109036,151.488290,NULL
Dora,576,108,Macquarie Street,8438,5,2,2264,Lift,-33.108838,151.488156,NULL
Macquarie,575,108,Macquarie Street,8438,5,2,2264,Ramp,-33.109029,151.488249,NULL
Macquarie,577,108,Macquarie Street,8438,5,2,2264,Stairs,-33.109079,151.488153,NULL
Dora,578,108,Macquarie Street,8438,5,2,2264,Stairs,-33.108931,151.488060,NULL
Cook,582,2,Morts Road,8452,5,2,2223,Lift,-33.971040,151.080879,NULL
Cook,583,2A,Morts Road,8452,5,2,2223,Stairs,-33.971165,151.080809,NULL
Coleborne,580,103-105,Railway Parade,8452,5,2,2223,Lift,-33.971122,151.081084,NULL
Coleborne,581,103-105,Railway Parade,8452,5,2,2223,Stairs,-33.971239,151.081009,NULL
Argyle,584,NULL,NULL,8473,5,2,2577,Path,-34.548389,150.372103,NULL
Lackey,585,247,Argyle Street,8473,5,2,2577,Path,-34.547592,150.371870,NULL
Pacific,586,599,Pacific Highway,8534,5,2,2079,Stairs,-33.671292,151.115098,NULL
North,589,NULL,NULL,8559,5,2,2770,Lift,-33.769032,150.820186,NULL
Beames,593,NULL,NULL,8559,5,2,2770,Ramp,-33.769957,150.820108,NULL
North,587,NULL,NULL,8559,5,2,2770,Ramp,-33.769056,150.820321,NULL
North,588,NULL,NULL,8559,5,2,2770,Stairs,-33.768884,150.820314,NULL
North,597,NULL,NULL,8559,5,2,2770,Stairs,-33.768833,150.819593,NULL
Beames,591,211,Beames Avenue,8559,5,2,2770,Lift,-33.769777,150.820169,NULL
Beames,594,1,Coates Street,8559,5,2,2770,Stairs,-33.769759,150.819919,NULL
North,592,53,North Parade,8559,5,2,2770,Lift,-33.769410,150.820142,NULL
North,595,51,North Parade,8559,5,2,2770,Lift,-33.768855,150.819857,NULL
North,590,53,North Parade,8559,5,2,2770,Stairs,-33.769402,150.820177,NULL
North,596,51,North Parade,8559,5,2,2770,Stairs,-33.769032,150.819779,NULL
Harwood,599,7,Harwood Avenue,8626,5,2,2080,Ramp,-33.653823,151.136988,NULL
Harwood,598,7,Harwood Avenue,8626,5,2,2080,Stairs,-33.653827,151.137012,NULL
Pacific,600,787-795,Pacific Highway,8626,5,2,2080,Ramp,-33.653769,151.136568,NULL
Patrick,601,35a,Station Street,8748,5,2,2786,Stairs,-33.588267,150.257054,NULL
Station,602,35a,Station Street,8748,5,2,2786,Stairs,-33.588175,150.256825,NULL
Mulgrave,603,122,Mulgrave Road,8818,5,2,2756,Ramp,-33.626498,150.829898,NULL
Market,611,35,Market Street,8972,5,2,2333,Ramp,-32.267441,150.890863,NULL
Market,612,35,Market Street,8972,5,2,2333,Stairs,-32.267585,150.890803,NULL
Market,613,18,Market Street,8972,5,2,2333,Stairs,-32.267426,150.890461,NULL
Goonak,614,45,Narara Crescent,9086,5,2,2250,Path,-33.394781,151.344553,NULL
Narara Valley,616,44,Narara Valley Drive,9086,5,2,2250,Path,-33.394606,151.344415,NULL
Narara Valley,615,44,Narara Valley Drive,9086,5,2,2250,Stairs,-33.394594,151.344433,NULL
Hurst,618,3,Fisher Place,9131,5,2,2209,Path,-33.947831,151.070644,NULL
Hannans,617,117,Hannans Road,9131,5,2,2209,Path,-33.947500,151.070799,NULL
Cooper,622,850,Hunter Street,9252,5,2,2302,Path,-32.924456,151.758950,NULL
Burren,503,71,Burren Street,9279,5,2,2042,Stairs,-33.896791,151.185386,NULL
King,623,324A,King Street,9279,5,2,2042,Lift,-33.897948,151.178891,NULL
King,624,324A,King Street,9279,5,2,2042,Ramp,-33.897876,151.178881,NULL
Lord,811,9,Lord Street,9279,5,2,2042,Path,-33.906942,151.180649,NULL
Kathleen Morreau,625,23,Kathleen Morreau Road,9286,5,2,2250,Stairs,-33.383228,151.354572,NULL
Washington,626,23,Kathleen Morreau Road,9286,5,2,2250,Stairs,-33.383070,151.354404,NULL
Denman,627,54,Denman Parade,9376,5,2,2076,Path,-33.720908,151.097151,NULL
Malsbury,628,2,Eaton Avenue,9376,5,2,2076,Path,-33.720647,151.096902,NULL
Delhi,630,19,Delhi Road,9465,5,2,2113,Escalators,-33.794514,151.137923,NULL
Delhi,629,19,Delhi Road,9465,5,2,2113,Lift,-33.794552,151.137925,NULL
Lane Cove,508,37a,Waterloo Road,9465,5,2,2113,Escalators,-33.785078,151.128004,NULL
Lane Cove,509,37a,Waterloo Road,9465,5,2,2113,Lift,-33.785062,151.127979,NULL
Station,809,NULL,NULL,NULL,5,2,2760,Stairs,-33.762318,150.774872,NULL
Forrester,806,NULL,Station Street,NULL,5,2,2760,Lift,-33.761897,150.775158,NULL
Forrester,808,NULL,Station Street,NULL,5,2,2760,Stairs,-33.761880,150.774925,NULL
Pomeroy,641,27,Beronga Street,9473,5,2,2137,Ramp,-33.857557,151.087398,NULL
Hamilton,632,2A,Hamilton Street,9473,5,2,2137,Ramp,-33.859706,151.088207,NULL
Queen,631,81,Queen Street,9473,5,2,2137,Stairs,-33.859162,151.088501,NULL
Blue,633,42,Blue Street,9474,5,2,2060,Path,-33.841022,151.207498,NULL
Blue,634,32,Blue Street,9474,5,2,2060,Path,-33.841003,151.207374,NULL
Station,637,2a,Flinders Street,9495,5,2,2500,Lift,-34.412111,150.891528,NULL
Station,636,2a,Flinders Street,9495,5,2,2500,Path,-34.412118,150.891559,NULL
Station,635,4,Flinders Street,9495,5,2,2500,Stairs,-34.412350,150.891562,NULL
Porter,638,18,Porter Street,9495,5,2,2500,Lift,-34.412085,150.891361,NULL
Porter,639,18,Porter Street,9495,5,2,2500,Path,-34.412087,150.891326,NULL
Porter,640,20,Porter Street,9495,5,2,2500,Stairs,-34.412306,150.891248,NULL
Stanford,642,NULL,Stanford Drive,9613,5,2,2529,Ramp,-34.571981,150.820611,NULL
Stanford,644,NULL,Stanford Drive,9613,5,2,2529,Ramp,-34.571730,150.820208,NULL
Stanford,643,NULL,Stanford Drive,9613,5,2,2529,Stairs,-34.571888,150.820453,NULL
Mulga,647,NULL,NULL,9644,5,2,2223,Lift,-33.980259,151.078761,NULL
River,646,4,Mulga Road,9644,5,2,2223,Stairs,-33.980004,151.078968,NULL
Oatley,645,12A,Oatley Parade,9644,5,2,2223,Lift,-33.980228,151.079292,NULL
Lady Carrington,662,42,Lady Carrington Road,9764,5,2,2508,Ramp,-34.210722,151.005521,NULL
Station,663,42,Lady Carrington Road,9764,5,2,2508,Stairs,-34.211092,151.005504,NULL
Lady Carrington,661,42,Lady Carrington Road,9764,5,2,2508,Stairs,-34.210526,151.005908,NULL
Station,666,NULL,NULL,9768,5,2,2258,Path,-33.359695,151.369750,NULL
Station,667,NULL,NULL,9768,5,2,2258,Path,-33.359373,151.369735,NULL
Mill,664,NULL,NULL,9768,5,2,2258,Stairs,-33.359656,151.370276,NULL
Mill,665,80,Brownlee Street,9768,5,2,2258,Ramp,-33.359554,151.370108,NULL
Memorial,673,NULL,NULL,9808,5,2,2211,Path,-33.952005,151.031966,NULL
Howard,671,NULL,NULL,9808,5,2,2211,Ramp,-33.952094,151.032024,NULL
Memorial,674,NULL,NULL,9808,5,2,2211,Stairs,-33.951706,151.031930,NULL
Banks,670,134,Cahors Road,9808,5,2,2211,Path,-33.951684,151.032344,NULL
Memorial,672,132,Memorial Drive,9808,5,2,2211,Ramp,-33.951764,151.031979,NULL
Weston,676,224,Weston Street,9861,5,2,2213,Ramp,-33.954404,150.998267,NULL
Anderson,675,224,Weston Street,9861,5,2,2213,Ramp,-33.954133,150.998297,NULL
Liverpool-Parramatta,682,87,Argyle Street,9924,5,2,2150,Lift,-33.817376,151.004695,NULL
Liverpool-Parramatta,685,87,Argyle Street,9924,5,2,2150,Stairs,-33.817204,151.004443,NULL
Liverpool-Parramatta,684,159-175,Church Street,9924,5,2,2150,Escalators,-33.817572,151.004509,NULL
Darcy,681,21,Darcy Street,9924,5,2,2150,Lift,-33.817078,151.004916,NULL
Liverpool-Parramatta,679,3,Darcy Street,9924,5,2,2150,Stairs,-33.818198,151.005884,NULL
Station,677,3,Darcy Street,9924,5,2,2150,Stairs,-33.817878,151.006321,NULL
Darcy,683,21R,Darcy Street,9924,5,2,2150,Stairs,-33.816980,151.004680,NULL
Liverpool-Parramatta,680,NULL,Station Street East,9924,5,2,2150,Stairs,-33.817531,151.005003,NULL
Station W,359,21,Station Street West,9924,5,2,2150,Stairs,-33.823262,151.007463,NULL
Liverpool-Parramatta,678,10,Valentine Avenue,9924,5,2,2150,Lift,-33.818237,151.005929,NULL
Main,686,19,Railway Street,9944,5,2,2421,Stairs,-32.602370,151.614764,NULL
Joyce,690,152B,Pendle Way,10019,5,2,2145,Path,-33.801308,150.955850,NULL
Joyce,689,152B,Pendle Way,10019,5,2,2145,Ramp,-33.801352,150.955929,NULL
Wentworth,687,221,Wentworth Avenue,10019,5,2,2145,Ramp,-33.801676,150.957003,NULL
Wentworth,688,227,Wentworth Avenue,10019,5,2,2145,Stairs,-33.801271,150.956549,NULL
Yarrara,693,NULL,NULL,10024,5,2,2120,Path,-33.737715,151.072606,NULL
Yarrara,694,NULL,NULL,10024,5,2,2120,Stairs,-33.737723,151.072573,NULL
Railway,691,346,Pennant Hills Road,10024,5,2,2120,Stairs,-33.737930,151.072777,NULL
Railway,695,NULL,Railway Street,10024,5,2,2120,Ramp,-33.738161,151.072564,NULL
Railway,692,5,Ramsay Road,10024,5,2,2120,Lift,-33.737955,151.072626,NULL
Yarrara,696,5,Ramsay Road,10024,5,2,2120,Lift,-33.737865,151.072498,NULL
Jane,700,57,Great Western Highway,10031,5,2,2750,Lift,-33.750281,150.696433,NULL
Jane,699,57,Great Western Highway,10031,5,2,2750,Stairs,-33.750290,150.696471,NULL
Combewood,697,81,Lord Sheffield Circuit,10031,5,2,2750,Stairs,-33.749858,150.696576,NULL
Combewood,698,7,Station Street,10031,5,2,2750,Lift,-33.749851,150.696504,NULL
Jane,701,7,Station Street,10031,5,2,2750,Stairs,-33.750188,150.696196,NULL
Kareela,703,310,Kareela Road,10034,5,2,2579,Path,-34.672160,150.212086,NULL
Penrose,702,901,Penrose Road,10034,5,2,2579,Path,-34.672305,150.212274,NULL
Bridge,704,NULL,NULL,10035,5,2,2222,Stairs,-33.966081,151.088837,NULL
Bridge,707,5,Penshurst Street,10035,5,2,2222,Lift,-33.966097,151.088668,NULL
Laycock,705,10,The Strand,10035,5,2,2222,Ramp,-33.966332,151.088801,NULL
Laycock,706,10,The Strand,10035,5,2,2222,Stairs,-33.966319,151.088713,NULL
Trafalgar,708,3,Regent Street,10071,5,2,2049,Stairs,-33.894022,151.155767,NULL
Terminus,709,36,Terminus Street,10071,5,2,2049,Stairs,-33.893606,151.155541,NULL
Station,713,6,Campbell Street,10104,5,2,2571,Lift,-34.179211,150.612664,NULL
Prince,712,7,Campbell Street,10104,5,2,2571,Stairs,-34.179682,150.612704,NULL
Prince,710,7,Campbell Street,10104,5,2,2571,Stairs,-34.179648,150.612881,NULL
Station,711,7,Campbell Street,10104,5,2,2571,Stairs,-34.179278,150.612730,NULL
Kurrawa,714,NULL,NULL,10215,5,2,2250,Stairs,-33.446300,151.328526,NULL
Brisbane Water,716,47,Brisbane Water Drive,10215,5,2,2250,Ramp,-33.446213,151.328219,NULL
Brisbane Water,715,47,Brisbane Water Drive,10215,5,2,2250,Stairs,-33.446182,151.328264,NULL
