StateCode,State,District,CityCode,City,Suburb,PostCode,SuburbLatitude,SuburbLongitude
VIC,Victoria,NULL,MEL,Melbourne,Laharum,3401,-36.946669,142.323875
VIC,Victoria,NULL,MEL,Melbourne,Longerenong,3401,-36.671731,142.330787
VIC,Victoria,NULL,MEL,Melbourne,Lower Norton,3401,-36.785779,142.083514
VIC,Victoria,NULL,MEL,Melbourne,Mckenzie Creek,3401,-36.783608,142.173995
VIC,Victoria,NULL,MEL,Melbourne,Mockinya,3401,-36.961856,142.153851
VIC,Victoria,NULL,MEL,Melbourne,Murra Warra,3401,-36.437495,142.225612
VIC,Victoria,NULL,MEL,Melbourne,Nurcoung,3401,-36.631605,141.683367
VIC,Victoria,NULL,MEL,Melbourne,Nurrabiel,3401,-36.913902,142.038307
VIC,Victoria,NULL,MEL,Melbourne,Pimpinio,3401,-36.587573,142.120393
VIC,Victoria,NULL,MEL,Melbourne,Quantong,3401,-36.737533,142.021508
VIC,Victoria,NULL,MEL,Melbourne,Riverside,3401,-36.703736,142.238181
VIC,Victoria,NULL,MEL,Melbourne,Rocklands,3401,-37.207637,141.942484
VIC,Victoria,NULL,MEL,Melbourne,St Helens Plains,3401,-36.767965,142.406357
VIC,Victoria,NULL,MEL,Melbourne,Telangatuk East,3401,-37.074713,141.976505
VIC,Victoria,NULL,MEL,Melbourne,Toolondo,3401,-36.992793,141.934030
VIC,Victoria,NULL,MEL,Melbourne,Vectis,3401,-36.713783,142.062946
VIC,Victoria,NULL,MEL,Melbourne,Wail,3401,-36.509398,142.102600
VIC,Victoria,NULL,MEL,Melbourne,Wallup,3401,-36.331267,142.239762
VIC,Victoria,NULL,MEL,Melbourne,Wartook,3401,-37.033414,142.340592
VIC,Victoria,NULL,MEL,Melbourne,Wonwondah,3401,-36.899739,142.135435
VIC,Victoria,NULL,MEL,Melbourne,Zumsteins,3401,-37.092355,142.431933
VIC,Victoria,NULL,MEL,Melbourne,Horsham,3402,-37.164183,142.666302
VIC,Victoria,NULL,MEL,Melbourne,Balmoral,3407,-37.248109,141.841762
VIC,Victoria,NULL,MEL,Melbourne,Englefield,3407,-37.316010,141.818320
VIC,Victoria,NULL,MEL,Melbourne,Gatum,3407,-37.397755,141.956241
VIC,Victoria,NULL,MEL,Melbourne,Pigeon Ponds,3407,-37.295245,141.668245
VIC,Victoria,NULL,MEL,Melbourne,Vasey,3407,-37.370978,141.872121
VIC,Victoria,NULL,MEL,Melbourne,Arapiles,3409,-36.779163,141.762526
VIC,Victoria,NULL,MEL,Melbourne,Clear Lake,3409,-37.041620,141.716529
VIC,Victoria,NULL,MEL,Melbourne,Douglas,3409,-37.842988,144.892631
VIC,Victoria,NULL,MEL,Melbourne,Duchembegarra,3409,-36.623534,141.947299
VIC,Victoria,NULL,MEL,Melbourne,Grass Flat,3409,-36.664864,141.865311
VIC,Victoria,NULL,MEL,Melbourne,Jilpanger,3409,-37.783465,145.175907
VIC,Victoria,NULL,MEL,Melbourne,Miga Lake,3409,-36.938520,141.626234
VIC,Victoria,NULL,MEL,Melbourne,Mitre,3409,-36.754508,141.767459
VIC,Victoria,NULL,MEL,Melbourne,Natimuk,3409,-36.741816,141.941948
VIC,Victoria,NULL,MEL,Melbourne,Noradjuha,3409,-36.834829,141.972845
VIC,Victoria,NULL,MEL,Melbourne,Tooan,3409,-36.783589,141.764633
VIC,Victoria,NULL,MEL,Melbourne,Wombelano,3409,-37.079728,141.747046
VIC,Victoria,NULL,MEL,Melbourne,Goroke,3412,-36.747329,141.472623
VIC,Victoria,NULL,MEL,Melbourne,Minimay,3413,-36.714185,141.180738
VIC,Victoria,NULL,MEL,Melbourne,Neuarpurr,3413,-36.743083,141.071497
VIC,Victoria,NULL,MEL,Melbourne,Ozenkadnook,3413,-36.844934,141.330012
VIC,Victoria,NULL,MEL,Melbourne,Peronne,3413,-36.724135,141.377862
VIC,Victoria,NULL,MEL,Melbourne,Antwerp,3414,-36.298418,142.024557
VIC,Victoria,NULL,MEL,Melbourne,Dimboola,3414,-36.455551,142.027588
VIC,Victoria,NULL,MEL,Melbourne,Tarranyurk,3414,-36.211453,142.034536
VIC,Victoria,NULL,MEL,Melbourne,Miram,3415,-36.378089,141.357823
VIC,Victoria,NULL,MEL,Melbourne,Broughton,3418,-36.165178,141.334582
VIC,Victoria,NULL,MEL,Melbourne,Gerang Gerung,3418,-36.373589,141.885252
VIC,Victoria,NULL,MEL,Melbourne,Glenlee,3418,-36.244028,141.852554
VIC,Victoria,NULL,MEL,Melbourne,Kiata,3418,-36.402759,141.793280
VIC,Victoria,NULL,MEL,Melbourne,Lawloit,3418,-36.419148,141.463761
VIC,Victoria,NULL,MEL,Melbourne,Little Desert,3418,-36.481480,141.600922
VIC,Victoria,NULL,MEL,Melbourne,Lorquon,3418,-36.133321,141.749243
VIC,Victoria,NULL,MEL,Melbourne,Netherby,3418,-36.104936,141.616536
VIC,Victoria,NULL,MEL,Melbourne,Nhill,3418,-36.332858,141.650635
VIC,Victoria,NULL,MEL,Melbourne,Yanac,3418,-36.147883,141.435374
VIC,Victoria,NULL,MEL,Melbourne,Kaniva,3419,-36.377563,141.244901
VIC,Victoria,NULL,MEL,Melbourne,Lillimur,3420,-36.361245,141.117251
VIC,Victoria,NULL,MEL,Melbourne,Serviceton,3420,-36.376549,140.986209
VIC,Victoria,NULL,MEL,Melbourne,Telopea Downs,3420,-36.130560,141.143503
VIC,Victoria,NULL,MEL,Melbourne,Jeparit,3423,-36.140570,141.987191
VIC,Victoria,NULL,MEL,Melbourne,Albacutya,3424,-35.691918,141.974601
VIC,Victoria,NULL,MEL,Melbourne,Yaapeet,3424,-35.766065,142.060249
VIC,Victoria,NULL,MEL,Melbourne,Diggers Rest,3427,-37.627752,144.719981
VIC,Victoria,NULL,MEL,Melbourne,Bulla,3428,-37.637155,144.804139
VIC,Victoria,NULL,MEL,Melbourne,Sunbury,3429,-37.576859,144.731425
VIC,Victoria,NULL,MEL,Melbourne,Wildwood,3429,-37.575434,144.795859
VIC,Victoria,NULL,MEL,Melbourne,Clarkefield,3430,-37.483711,144.745723
VIC,Victoria,NULL,MEL,Melbourne,Riddells Creek,3431,-37.463999,144.665048
VIC,Victoria,NULL,MEL,Melbourne,Bolinda,3432,-37.433632,144.779770
VIC,Victoria,NULL,MEL,Melbourne,Cherokee,3434,-37.389195,144.637900
VIC,Victoria,NULL,MEL,Melbourne,Kerrie,3434,-37.390614,144.697088
VIC,Victoria,NULL,MEL,Melbourne,Romsey,3434,-37.348923,144.742359
VIC,Victoria,NULL,MEL,Melbourne,Springfield,3434,-37.358834,144.821043
VIC,Victoria,NULL,MEL,Melbourne,Benloch,3435,-37.189508,144.692899
VIC,Victoria,NULL,MEL,Melbourne,Goldie,3435,-37.255579,144.801162
VIC,Victoria,NULL,MEL,Melbourne,Lancefield,3435,-37.276795,144.731718
VIC,Victoria,NULL,MEL,Melbourne,Nulla Vale,3435,-37.172089,144.750918
VIC,Victoria,NULL,MEL,Melbourne,Bullengarook,3437,-37.523331,144.477431
VIC,Victoria,NULL,MEL,Melbourne,Gisborne,3437,-37.488037,144.591120
VIC,Victoria,NULL,MEL,Melbourne,Gisborne South,3437,-37.538650,144.597248
VIC,Victoria,NULL,MEL,Melbourne,New Gisborne,3438,-37.459119,144.599206
VIC,Victoria,NULL,MEL,Melbourne,Macedon,3440,-37.399584,144.588405
VIC,Victoria,NULL,MEL,Melbourne,Mount Macedon,3441,-37.396044,144.590721
VIC,Victoria,NULL,MEL,Melbourne,Ashbourne,3442,-37.385948,144.446407
VIC,Victoria,NULL,MEL,Melbourne,Cadello,3442,-37.295815,144.543992
VIC,Victoria,NULL,MEL,Melbourne,Carlsruhe,3442,-37.286556,144.513823
VIC,Victoria,NULL,MEL,Melbourne,Cobaw,3442,-37.260826,144.655906
VIC,Victoria,NULL,MEL,Melbourne,Hanging Rock,3442,-37.327655,144.594968
VIC,Victoria,NULL,MEL,Melbourne,Hesket,3442,-37.347450,144.620225
VIC,Victoria,NULL,MEL,Melbourne,Newham,3442,-37.313335,144.592383
VIC,Victoria,NULL,MEL,Melbourne,Rochford,3442,-37.311685,144.676513
VIC,Victoria,NULL,MEL,Melbourne,Woodend,3442,-37.356810,144.527270
VIC,Victoria,NULL,MEL,Melbourne,Woodend North,3442,-37.323937,144.541667
VIC,Victoria,NULL,MEL,Melbourne,Barfold,3444,-37.091978,144.506110
VIC,Victoria,NULL,MEL,Melbourne,Baynton,3444,-37.147477,144.628537
VIC,Victoria,NULL,MEL,Melbourne,Baynton East,3444,-37.122322,144.711930
VIC,Victoria,NULL,MEL,Melbourne,Edgecombe,3444,-37.183037,144.493092
VIC,Victoria,NULL,MEL,Melbourne,Glenhope,3444,-37.086279,144.609211
VIC,Victoria,NULL,MEL,Melbourne,Greenhill,3444,-37.174031,144.449466
VIC,Victoria,NULL,MEL,Melbourne,Kyneton,3444,-37.248467,144.453354
VIC,Victoria,NULL,MEL,Melbourne,Kyneton South,3444,-37.286853,144.445689
VIC,Victoria,NULL,MEL,Melbourne,Langley,3444,-37.149333,144.493373
VIC,Victoria,NULL,MEL,Melbourne,Lauriston,3444,-37.239435,144.368266
VIC,Victoria,NULL,MEL,Melbourne,Lyal,3444,-36.929279,144.459509
VIC,Victoria,NULL,MEL,Melbourne,Metcalfe East,3444,-37.137839,144.447253
VIC,Victoria,NULL,MEL,Melbourne,Mia Mia,3444,-37.000433,144.570796
VIC,Victoria,NULL,MEL,Melbourne,Myrtle Creek,3444,-36.951244,144.428545
VIC,Victoria,NULL,MEL,Melbourne,Pastoria,3444,-37.216862,144.536670
VIC,Victoria,NULL,MEL,Melbourne,Pastoria East,3444,-37.178335,144.640182
VIC,Victoria,NULL,MEL,Melbourne,Pipers Creek,3444,-37.252289,144.547277
VIC,Victoria,NULL,MEL,Melbourne,Redesdale,3444,-37.021382,144.532054
VIC,Victoria,NULL,MEL,Melbourne,Sidonia,3444,-37.137443,144.573806
VIC,Victoria,NULL,MEL,Melbourne,Spring Hill,3444,-37.314116,144.350670
VIC,Victoria,NULL,MEL,Melbourne,Tylden,3444,-37.325410,144.406442
VIC,Victoria,NULL,MEL,Melbourne,Tylden South,3444,-37.353578,144.373464
VIC,Victoria,NULL,MEL,Melbourne,Drummond North,3446,-37.199978,144.293440
VIC,Victoria,NULL,MEL,Melbourne,Malmsbury,3446,-37.188420,144.382533
VIC,Victoria,NULL,MEL,Melbourne,Taradale,3447,-37.133438,144.356519
VIC,Victoria,NULL,MEL,Melbourne,Elphinstone,3448,-37.105000,144.337783
VIC,Victoria,NULL,MEL,Melbourne,Metcalfe,3448,-37.102084,144.423136
VIC,Victoria,NULL,MEL,Melbourne,Sutton Grange,3448,-36.990506,144.358577
VIC,Victoria,NULL,MEL,Melbourne,Castlemaine,3450,-37.063869,144.217101
VIC,Victoria,NULL,MEL,Melbourne,Moonlight Flat,3450,-37.060183,144.244448
VIC,Victoria,NULL,MEL,Melbourne,Barkers Creek,3451,-37.029200,144.239946
VIC,Victoria,NULL,MEL,Melbourne,Campbells Creek,3451,-37.094107,144.203759
VIC,Victoria,NULL,MEL,Melbourne,Chewton,3451,-37.081139,144.256510
VIC,Victoria,NULL,MEL,Melbourne,Chewton Bushlands,3451,-37.073952,144.286574
VIC,Victoria,NULL,MEL,Melbourne,Faraday,3451,-37.043052,144.290219
VIC,Victoria,NULL,MEL,Melbourne,Fryerstown,3451,-37.141197,144.249880
VIC,Victoria,NULL,MEL,Melbourne,Glenluce,3451,-37.187501,144.239470
VIC,Victoria,NULL,MEL,Melbourne,Golden Point,3451,-37.070795,144.274803
VIC,Victoria,NULL,MEL,Melbourne,Gower,3451,-37.032580,144.100645
VIC,Victoria,NULL,MEL,Melbourne,Guildford,3451,-37.151069,144.160962
VIC,Victoria,NULL,MEL,Melbourne,Irishtown,3451,-37.153711,144.232210
VIC,Victoria,NULL,MEL,Melbourne,Mckenzie Hill,3451,-37.069084,144.198261
VIC,Victoria,NULL,MEL,Melbourne,Muckleford,3451,-37.057404,144.145959
VIC,Victoria,NULL,MEL,Melbourne,Tarilta,3451,-37.166325,144.192235
VIC,Victoria,NULL,MEL,Melbourne,Vaughan,3451,-37.157268,144.210421
VIC,Victoria,NULL,MEL,Melbourne,Yapeen,3451,-37.122722,144.168410
VIC,Victoria,NULL,MEL,Melbourne,Harcourt,3453,-36.998965,144.262588
VIC,Victoria,NULL,MEL,Melbourne,Harcourt North,3453,-36.970325,144.281890
VIC,Victoria,NULL,MEL,Melbourne,Ravenswood,3453,-36.899628,144.217529
VIC,Victoria,NULL,MEL,Melbourne,Ravenswood South,3453,-36.934927,144.227601
VIC,Victoria,NULL,MEL,Melbourne,Barrys Reef,3458,-37.451989,144.293564
VIC,Victoria,NULL,MEL,Melbourne,Blackwood,3458,-37.472283,144.306407
VIC,Victoria,NULL,MEL,Melbourne,Fern Hill,3458,-37.357651,144.392692
VIC,Victoria,NULL,MEL,Melbourne,Lerderderg,3458,-37.517090,144.375930
VIC,Victoria,NULL,MEL,Melbourne,Little Hampton,3458,-37.359474,144.292594
VIC,Victoria,NULL,MEL,Melbourne,Newbury,3458,-37.409771,144.289521
VIC,Victoria,NULL,MEL,Melbourne,North Blackwood,3458,-37.466577,144.303975
VIC,Victoria,NULL,MEL,Melbourne,Trentham,3458,-37.389363,144.326001
VIC,Victoria,NULL,MEL,Melbourne,Trentham East,3458,-37.396258,144.381486
VIC,Victoria,NULL,MEL,Melbourne,Basalt,3460,-37.308233,144.094647
VIC,Victoria,NULL,MEL,Melbourne,Daylesford,3460,-37.343587,144.142321
VIC,Victoria,NULL,MEL,Melbourne,Bullarto,3461,-37.394334,144.221001
VIC,Victoria,NULL,MEL,Melbourne,Bullarto South,3461,-37.423908,144.210458
VIC,Victoria,NULL,MEL,Melbourne,Clydesdale,3461,-37.178651,144.089983
VIC,Victoria,NULL,MEL,Melbourne,Coomoora,3461,-37.328489,144.189283
VIC,Victoria,NULL,MEL,Melbourne,Denver,3461,-37.277351,144.296321
VIC,Victoria,NULL,MEL,Melbourne,Drummond,3461,-37.240902,144.326211
VIC,Victoria,NULL,MEL,Melbourne,Dry Diggings,3461,-37.299821,144.162344
VIC,Victoria,NULL,MEL,Melbourne,Eganstown,3461,-37.340453,144.097095
VIC,Victoria,NULL,MEL,Melbourne,Elevated Plains,3461,-37.291096,144.124212
VIC,Victoria,NULL,MEL,Melbourne,Franklinford,3461,-37.248503,144.133262
VIC,Victoria,NULL,MEL,Melbourne,Glenlyon,3461,-37.295179,144.244678
VIC,Victoria,NULL,MEL,Melbourne,Hepburn,3461,-37.272298,144.194341
VIC,Victoria,NULL,MEL,Melbourne,Hepburn Springs,3461,-37.315344,144.138197
VIC,Victoria,NULL,MEL,Melbourne,Korweinguboora,3461,-37.452037,144.134899
VIC,Victoria,NULL,MEL,Melbourne,Leonards Hill,3461,-37.425757,144.115474
VIC,Victoria,NULL,MEL,Melbourne,Lyonville,3461,-37.392417,144.250813
VIC,Victoria,NULL,MEL,Melbourne,Mount Franklin,3461,-37.260735,144.158367
VIC,Victoria,NULL,MEL,Melbourne,Musk,3461,-37.371711,144.192548
VIC,Victoria,NULL,MEL,Melbourne,Musk Vale,3461,-37.272298,144.194341
VIC,Victoria,NULL,MEL,Melbourne,Porcupine Ridge,3461,-37.248496,144.199698
VIC,Victoria,NULL,MEL,Melbourne,Sailors Falls,3461,-37.405983,144.123382
VIC,Victoria,NULL,MEL,Melbourne,Sailors Hill,3461,-37.353431,144.130517
VIC,Victoria,NULL,MEL,Melbourne,Shepherds Flat,3461,-37.271431,144.108578
VIC,Victoria,NULL,MEL,Melbourne,Spargo Creek,3461,-37.489760,144.143564
VIC,Victoria,NULL,MEL,Melbourne,Strangways,3461,-37.135335,144.076945
VIC,Victoria,NULL,MEL,Melbourne,Wheatsheaf,3461,-37.313722,144.226117
VIC,Victoria,NULL,MEL,Melbourne,Yandoit,3461,-37.212960,144.088977
VIC,Victoria,NULL,MEL,Melbourne,Yandoit Hills,3461,-37.213136,144.048852
VIC,Victoria,NULL,MEL,Melbourne,Green Gully,3462,-37.107829,144.095795
VIC,Victoria,NULL,MEL,Melbourne,Joyces Creek,3462,-37.087397,143.993953
VIC,Victoria,NULL,MEL,Melbourne,Muckleford South,3462,-37.095316,144.120321
VIC,Victoria,NULL,MEL,Melbourne,Newstead,3462,-37.105377,144.065110
VIC,Victoria,NULL,MEL,Melbourne,Sandon,3462,-37.168753,144.038138
VIC,Victoria,NULL,MEL,Melbourne,Welshmans Reef,3462,-37.071551,144.045866
VIC,Victoria,NULL,MEL,Melbourne,Baringhup,3463,-36.984271,143.951487
VIC,Victoria,NULL,MEL,Melbourne,Baringhup West,3463,-36.951137,143.871634
VIC,Victoria,NULL,MEL,Melbourne,Bradford,3463,-36.909699,144.031371
VIC,Victoria,NULL,MEL,Melbourne,Eastville,3463,-36.875239,143.960842
VIC,Victoria,NULL,MEL,Melbourne,Laanecoorie,3463,-36.827056,143.904434
VIC,Victoria,NULL,MEL,Melbourne,Maldon,3463,-36.996354,144.068430
VIC,Victoria,NULL,MEL,Melbourne,Neereman,3463,-36.920084,143.943625
VIC,Victoria,NULL,MEL,Melbourne,Nuggetty,3463,-36.946118,144.061662
VIC,Victoria,NULL,MEL,Melbourne,Perkins Reef,3463,-37.004817,144.066266
VIC,Victoria,NULL,MEL,Melbourne,Porcupine Flat,3463,-36.962657,144.120525
VIC,Victoria,NULL,MEL,Melbourne,Shelbourne,3463,-36.846308,144.021846
VIC,Victoria,NULL,MEL,Melbourne,Tarrengower,3463,-37.021233,144.047680
VIC,Victoria,NULL,MEL,Melbourne,Walmer,3463,-36.965043,144.166608
VIC,Victoria,NULL,MEL,Melbourne,Woodstock West,3463,-36.841499,143.985758
VIC,Victoria,NULL,MEL,Melbourne,Carisbrook,3464,-37.007853,143.796275
VIC,Victoria,NULL,MEL,Melbourne,Adelaide Lead,3465,-37.074671,143.677358
VIC,Victoria,NULL,MEL,Melbourne,Alma,3465,-37.028805,143.676819
VIC,Victoria,NULL,MEL,Melbourne,Bowenvale,3465,-36.983442,143.699121
VIC,Victoria,NULL,MEL,Melbourne,Bung Bong,3465,-37.101680,143.566093
VIC,Victoria,NULL,MEL,Melbourne,Cotswold,3465,-37.124567,143.886721
VIC,Victoria,NULL,MEL,Melbourne,Craigie,3465,-37.103917,143.775852
VIC,Victoria,NULL,MEL,Melbourne,Daisy Hill,3465,-37.117514,143.716854
VIC,Victoria,NULL,MEL,Melbourne,Flagstaff,3465,-37.048352,143.780020
VIC,Victoria,NULL,MEL,Melbourne,Golden Point,3465,-37.088162,143.762344
VIC,Victoria,NULL,MEL,Melbourne,Havelock,3465,-36.967324,143.770432
VIC,Victoria,NULL,MEL,Melbourne,Homebush,3465,-37.057395,143.534299
VIC,Victoria,NULL,MEL,Melbourne,Majorca,3465,-37.116323,143.795769
VIC,Victoria,NULL,MEL,Melbourne,Maryborough,3465,-37.048387,143.735409
VIC,Victoria,NULL,MEL,Melbourne,Moolort,3465,-37.078304,143.927259
VIC,Victoria,NULL,MEL,Melbourne,Moonlight Flat,3465,-37.049633,143.659182
VIC,Victoria,NULL,MEL,Melbourne,Natte Yallock,3465,-36.940850,143.467070
VIC,Victoria,NULL,MEL,Melbourne,Rathscar,3465,-37.005652,143.546997
VIC,Victoria,NULL,MEL,Melbourne,Rathscar West,3465,-37.021108,143.481855
VIC,Victoria,NULL,MEL,Melbourne,Rodborough,3465,-37.100827,143.877588
VIC,Victoria,NULL,MEL,Melbourne,Simson,3465,-36.994898,143.774385
VIC,Victoria,NULL,MEL,Melbourne,Timor,3465,-36.970369,143.710742
VIC,Victoria,NULL,MEL,Melbourne,Timor West,3465,-36.967873,143.690326
VIC,Victoria,NULL,MEL,Melbourne,Wareek,3465,-36.990541,143.608305
VIC,Victoria,NULL,MEL,Melbourne,Avoca,3467,-37.088539,143.473798
VIC,Victoria,NULL,MEL,Melbourne,Moyreisk,3467,-36.909968,143.377070
VIC,Victoria,NULL,MEL,Melbourne,Amphitheatre,3468,-37.182344,143.399915
VIC,Victoria,NULL,MEL,Melbourne,Mount Lonarch,3468,-37.258868,143.397305
VIC,Victoria,NULL,MEL,Melbourne,Elmhurst,3469,-37.179436,143.249097
VIC,Victoria,NULL,MEL,Melbourne,Glenlofty,3469,-37.114597,143.220904
VIC,Victoria,NULL,MEL,Melbourne,Glenlogie,3469,-37.223958,143.281716
VIC,Victoria,NULL,MEL,Melbourne,Glenpatrick,3469,-37.136846,143.338870
VIC,Victoria,NULL,MEL,Melbourne,Nowhere Creek,3469,-37.128713,143.300831
VIC,Victoria,NULL,MEL,Melbourne,Bet Bet,3472,-36.924333,143.756154
VIC,Victoria,NULL,MEL,Melbourne,Betley,3472,-36.909469,143.796024
VIC,Victoria,NULL,MEL,Melbourne,Bromley,3472,-36.877900,143.753530
VIC,Victoria,NULL,MEL,Melbourne,Dunluce,3472,-36.907629,143.585180
VIC,Victoria,NULL,MEL,Melbourne,Dunolly,3472,-36.860408,143.732463
VIC,Victoria,NULL,MEL,Melbourne,Eddington,3472,-36.887013,143.863928
VIC,Victoria,NULL,MEL,Melbourne,Goldsborough,3472,-36.825061,143.676938
VIC,Victoria,NULL,MEL,Melbourne,Inkerman,3472,-36.807319,143.678195
VIC,Victoria,NULL,MEL,Melbourne,Mcintyre,3472,-36.681035,143.691851
VIC,Victoria,NULL,MEL,Melbourne,Moliagul,3472,-36.753256,143.665544
VIC,Victoria,NULL,MEL,Melbourne,Mount Hooghly,3472,-36.917005,143.696699
VIC,Victoria,NULL,MEL,Melbourne,Archdale,3475,-36.830903,143.502295
VIC,Victoria,NULL,MEL,Melbourne,Archdale Junction,3475,-36.884915,143.517311
VIC,Victoria,NULL,MEL,Melbourne,Bealiba,3475,-36.789386,143.549822
VIC,Victoria,NULL,MEL,Melbourne,Burkes Flat,3475,-36.655933,143.550981
VIC,Victoria,NULL,MEL,Melbourne,Cochranes Creek,3475,-36.703611,143.591340
VIC,Victoria,NULL,MEL,Melbourne,Emu,3475,-36.731139,143.443890
VIC,Victoria,NULL,MEL,Melbourne,Logan,3475,-36.622015,143.490756
VIC,Victoria,NULL,MEL,Melbourne,Avon Plains,3478,-36.544552,142.921227
VIC,Victoria,NULL,MEL,Melbourne,Beazleys Bridge,3478,-36.713108,143.157179
VIC,Victoria,NULL,MEL,Melbourne,Carapooee,3478,-36.711719,143.314010
VIC,Victoria,NULL,MEL,Melbourne,Carapooee West,3478,-36.730657,143.288292
VIC,Victoria,NULL,MEL,Melbourne,Coonooer Bridge,3478,-36.475617,143.314680
VIC,Victoria,NULL,MEL,Melbourne,Coonooer West,3478,-36.425651,143.219362
VIC,Victoria,NULL,MEL,Melbourne,Dooboobetic,3478,-36.374108,143.183679
VIC,Victoria,NULL,MEL,Melbourne,Gooroc,3478,-36.467068,143.202071
VIC,Victoria,NULL,MEL,Melbourne,Gowar East,3478,-36.553102,143.418817
VIC,Victoria,NULL,MEL,Melbourne,Gre Gre,3478,-36.661542,143.057792
VIC,Victoria,NULL,MEL,Melbourne,Gre Gre North,3478,-36.594805,143.077543
VIC,Victoria,NULL,MEL,Melbourne,Gre Gre South,3478,-36.678933,143.028991
VIC,Victoria,NULL,MEL,Melbourne,Kooreh,3478,-36.641341,143.384603
VIC,Victoria,NULL,MEL,Melbourne,Medlyn,3478,-36.684629,143.264101
VIC,Victoria,NULL,MEL,Melbourne,Moolerr,3478,-36.630985,143.217849
VIC,Victoria,NULL,MEL,Melbourne,Moonambel,3478,-36.988253,143.320323
VIC,Victoria,NULL,MEL,Melbourne,Percydale,3478,-37.078270,143.387035
VIC,Victoria,NULL,MEL,Melbourne,Redbank,3478,-36.933063,143.316200
VIC,Victoria,NULL,MEL,Melbourne,Slaty Creek,3478,-36.546474,143.298301
VIC,Victoria,NULL,MEL,Melbourne,St Arnaud,3478,-36.615024,143.256852
VIC,Victoria,NULL,MEL,Melbourne,St Arnaud East,3478,-36.608400,143.267500
VIC,Victoria,NULL,MEL,Melbourne,St Arnaud North,3478,-36.592298,143.169342
VIC,Victoria,NULL,MEL,Melbourne,Stuart Mill,3478,-36.805748,143.286094
VIC,Victoria,NULL,MEL,Melbourne,Sutherland,3478,-36.525343,143.189561
VIC,Victoria,NULL,MEL,Melbourne,Swanwater,3478,-36.523775,143.103615
VIC,Victoria,NULL,MEL,Melbourne,Tanwood,3478,-37.006265,143.387126
VIC,Victoria,NULL,MEL,Melbourne,Tottington,3478,-36.777057,143.121261
VIC,Victoria,NULL,MEL,Melbourne,Traynors Lagoon,3478,-36.579533,142.981976
VIC,Victoria,NULL,MEL,Melbourne,Tulkara,3478,-36.943712,143.061809
VIC,Victoria,NULL,MEL,Melbourne,Warrenmang,3478,-37.037515,143.311499
VIC,Victoria,NULL,MEL,Melbourne,Yawong Hills,3478,-36.470002,143.381591
VIC,Victoria,NULL,MEL,Melbourne,Areegra,3480,-36.236565,142.687307
VIC,Victoria,NULL,MEL,Melbourne,Banyenong,3480,-36.264615,143.080898
VIC,Victoria,NULL,MEL,Melbourne,Boolite,3480,-36.343640,142.650120
VIC,Victoria,NULL,MEL,Melbourne,Carron,3480,-36.292385,142.739051
VIC,Victoria,NULL,MEL,Melbourne,Cope Cope,3480,-36.470318,143.068595
VIC,Victoria,NULL,MEL,Melbourne,Corack,3480,-36.171602,143.040236
VIC,Victoria,NULL,MEL,Melbourne,Corack East,3480,-36.177530,143.038318
VIC,Victoria,NULL,MEL,Melbourne,Donald,3480,-36.370660,142.982457
VIC,Victoria,NULL,MEL,Melbourne,Gil Gil,3480,-36.322142,143.034902
VIC,Victoria,NULL,MEL,Melbourne,Jeffcott,3480,-36.350942,143.112537
VIC,Victoria,NULL,MEL,Melbourne,Jeffcott North,3480,-36.286730,143.109711
VIC,Victoria,NULL,MEL,Melbourne,Laen,3480,-36.452296,142.780344
VIC,Victoria,NULL,MEL,Melbourne,Laen East,3480,-36.395951,142.893872
VIC,Victoria,NULL,MEL,Melbourne,Laen North,3480,-36.382094,142.804115
VIC,Victoria,NULL,MEL,Melbourne,Lake Buloke,3480,-36.202162,142.985275
VIC,Victoria,NULL,MEL,Melbourne,Lawler,3480,-36.378438,142.742280
VIC,Victoria,NULL,MEL,Melbourne,Litchfield,3480,-36.296777,142.845319
VIC,Victoria,NULL,MEL,Melbourne,Rich Avon,3480,-36.444739,142.916181
VIC,Victoria,NULL,MEL,Melbourne,Rich Avon East,3480,-36.513310,142.887634
VIC,Victoria,NULL,MEL,Melbourne,Rich Avon West,3480,-36.488443,142.836874
VIC,Victoria,NULL,MEL,Melbourne,Swanwater West,3480,-36.512366,143.026085
VIC,Victoria,NULL,MEL,Melbourne,Massey,3482,-36.226051,142.859931
VIC,Victoria,NULL,MEL,Melbourne,Morton Plains,3482,-36.082429,142.882888
VIC,Victoria,NULL,MEL,Melbourne,Warmur,3482,-36.128125,142.810050
VIC,Victoria,NULL,MEL,Melbourne,Watchem,3482,-36.148917,142.858965
VIC,Victoria,NULL,MEL,Melbourne,Watchem West,3482,-36.187579,142.759352
VIC,Victoria,NULL,MEL,Melbourne,Ballapur,3483,-35.979172,142.747934
VIC,Victoria,NULL,MEL,Melbourne,Birchip,3483,-35.980771,142.917843
VIC,Victoria,NULL,MEL,Melbourne,Birchip West,3483,-36.013841,142.821841
VIC,Victoria,NULL,MEL,Melbourne,Curyo,3483,-35.823165,142.796611
VIC,Victoria,NULL,MEL,Melbourne,Jil Jil,3483,-35.834959,142.992658
VIC,Victoria,NULL,MEL,Melbourne,Karyrie,3483,-35.902049,142.869123
VIC,Victoria,NULL,MEL,Melbourne,Kinnabulla,3483,-35.899008,142.795867
VIC,Victoria,NULL,MEL,Melbourne,Marlbed,3483,-35.820897,142.849932
