StateCode,State,District,City,Suburb,PostCode,Location,PropertyMedianValue,UpdatedYear,UpdatedMonth
NSW,NEW SOUTH WALES,NULL,WAGGA WAGGA,East Wagga Wagga,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Estella,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Euberta,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gelston Park,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenfield Park,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gobbagombalin,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gregadoo,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Harefield,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hillgrove,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kooringal,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kyeamba,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake Albert,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lloyd,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maxwell,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moorong,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Austin,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,WAGGA WAGGA,North Wagga Wagga,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oberne Creek,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oura,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pulletop,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rowan,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,San Isidore,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,WAGGA WAGGA,South Wagga Wagga,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Springvale,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tatton,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Gap,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tolland,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Turvey Park,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,WAGGA WAGGA,Wagga Wagga,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,WAGGA WAGGA,Wagga Wagga South,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallacetown,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wantabadgery,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Westdale,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarragundry,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yathella,2650,NULL,344500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Forest Hill,2651,NULL,345000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boorga,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boree Creek,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Galore,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Goolgowi,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Grong Grong,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gumly Gumly,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Humula,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ladysmith,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mangoplah,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marrar,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Matong,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merriwagga,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Murrulebale,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Old Junee,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rosewood,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tabbita,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarcutta,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Uranquinty,2652,NULL,200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burra,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Courabyra,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenroy,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mannus,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maragle,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Munderoo,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Paddys River,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Taradale,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tumbarumba,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willigobung,2653,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Birdlip,2655,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,French Park,2655,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kubura,2655,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Rock,2655,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tootool,2655,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brookdale,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fargunyah,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lockhart,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Milbrulong,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Osborne,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Urangeline,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Urangeline East,2656,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Grubben,2658,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Henty,2658,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Munyabla,2658,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pleasant Hills,2658,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ryan,2658,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Alma Park,2659,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Walla Walla,2659,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carnsdale,2660,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Culcairn,2660,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morven,2660,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bundure,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cooba,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cowabbie,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Erin Vale,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eurongilly,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Junee,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Landervale,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marinna,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wantiool,2663,NULL,230000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ardlethan,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ariah Park,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barellan,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beckom,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bectric,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Binya,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kamarah,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mirrool,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moombooldool,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Crystal,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Quandary,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tara,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Walleroobie,2665,NULL,95500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Combaning,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dirnaseer,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gidginbung,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Grogan,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Junee Reefs,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mimosa,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morangarell,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narraburra,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pucawan,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Reefton,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sebastopol,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Springdale,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Temora,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Trungley Hall,2666,NULL,229000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barmedman,2668,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bygalorie,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Erigolia,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Girral,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kikoira,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Melbergen,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Naradhan,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rankins Springs,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tallimba,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tullibigeal,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ungarie,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Weethalle,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Weja,2669,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Alleena,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Back Creek,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burcher,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake Cowal,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,North Yalgogrin,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,West Wyalong,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wyalong,2671,NULL,165000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burgooney,2672,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Curlew Waters,2672,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake Cargelligo,2672,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Murrin Bridge,2672,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wargambegal,2672,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hillston,2675,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake Brewster,2675,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Monia Gap,2675,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Roto,2675,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallanthery,2675,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beelbangera,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Benerembah,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bilbul,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,GRIFFITH,Griffith,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,GRIFFITH,Griffith East,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hanwood,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kooba,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lake Wyangan,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nericon,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tharbogang,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warburn,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warrawidgee,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Widgelli,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willbriggie,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yoogali,2680,NULL,310000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myall Park,2681,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yenda,2681,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Birrego,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Colinroobie,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Corobimilla,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cudgel,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Euroley,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Faithfull,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gillenbah,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kywong,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morundah,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narrandera,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Paynters Siding,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sandigo,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Widgiewa,2700,NULL,196000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coolamon,2701,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Methul,2701,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rannock,2701,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tooyal,2701,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ganmain,2702,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yanco,2703,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brobenah,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Calorafield,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Corbie Hill,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gogeldrie,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Leeton,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merungle Hill,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Murrami,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stanbridge,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wamoon,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Whitton,2705,NULL,256500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Argoon,2707,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coleambally,2707,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barratta,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Benarca,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Birganbigil,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Booroorban,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brassi,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bullatale,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Caldwell,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Calimo,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Conargo,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coree,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cornalla,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Deniliquin,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gulpa,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hartwood,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hill Plain,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lindifferon,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mathoura,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mayrung,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moira,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moonahcullah,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moonbria,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morago,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pretty Pine,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Steam Plains,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stud Park,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wakool,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wandook,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wanganella,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warragoon,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willurah,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yallakool,2710,NULL,210000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Booligal,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carrathool,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Clare,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Corrong,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gunbar,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hay,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hay South,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Keri Keri,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maude,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,One Tree,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oxley,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Waugorah,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yanga,2711,NULL,122000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berrigan,2712,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boomanoomana,2712,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blighty,2713,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Finley,2713,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Logie Brae,2713,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myrtle Park,2713,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Aratula,2714,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pine Lodge,2714,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tocumwal,2714,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tuppal,2714,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Arumpo,2715,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Balranald,2715,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hatfield,2715,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mungo,2715,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Penarie,2715,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coree South,2716,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Four Corners,2716,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jerilderie,2716,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mabins Well,2716,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dareton,2717,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Argalong,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blowering,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bogong Peaks Wilderness,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bombowlee,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bombowlee Creek,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Buddong,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Couragago,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gadara,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gilmore,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gocup,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Goobarragandra,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jones Bridge,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Killimicat,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lacmalac,2720,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Little River,2720,NULL,255000.00,2017,6
